 11 5677.606474 5.041E-30 5.273E-02.06910.412 3746.76270.61-.003200          1 1 1          0 2 0  5  4  2        4  4  1      532230837294713152    33.0   27.0
 11 5677.626471 5.812E-29 1.454E-05.06300.281 1690.66440.620.007770          1 1 0          0 0 0 10  7  4       11  2  9      532230837294713152    63.0   69.0
 11 5677.695636 3.934E-28 1.135E-01.05880.315 3141.04600.56-.023920          1 2 0          0 1 0 10  6  5        9  5  4      434223837294713152    63.0   57.0
 11 5677.738685 2.437E-30 1.097E+01.03990.235 4981.46880.36-.008410          0 2 1          0 1 0 15  7  8       14  7  7      232230807294713152    31.0   29.0
 11 5677.767397 1.668E-30 5.235E-02.07030.412 3746.77600.62-.003020          1 1 1          0 2 0  5  4  1        4  4  0      532230837294713152    11.0    9.0
 11 5677.814189 2.617E-26 1.605E-01.08060.391 2024.15260.67-.001500          0 2 1          0 1 0  6  4  3        5  2  4      464423837294713159    13.0   11.0
 11 5677.964724 1.043E-29 1.613E-08.09400.434  285.21930.730.000000          0 1 1          0 0 0  5  4  1        3  3  1     q4222308079917122 0    11.0    7.0
 11 5677.980854 1.100E-29 4.421E-08.08330.391  742.07630.690.000000          0 1 1          0 0 0  6  6  0        5  5  0     q4322308079917122 0    39.0   33.0
 11 5677.983532 3.668E-30 4.422E-08.08330.391  742.07300.690.000000          0 1 1          0 0 0  6  6  1        5  5  1     q4222308079917122 0    13.0   11.0
 11 5678.082798 6.184E-30 5.200E-02.07920.371 3736.17080.65-.001490          2 1 0          0 2 0  6  3  4        6  2  5      532230837294713152    39.0   39.0
 11 5678.253500 4.789E-27 1.579E-02.10670.504 1594.74630.75-.002320          1 0 1          0 1 0  1  0  1        0  0  0      734223837294713152     3.0    1.0
 11 5678.460031 3.719E-23 1.975E-01.08890.438  602.77350.72-.005270          0 1 1          0 0 0  7  4  3        6  2  4      565520838367623136    15.0   13.0
 11 5678.480052 3.620E-27 1.604E-02.08570.391 1922.82900.68-.002750          2 0 0          0 1 0  5  2  4        5  1  5      434223837294713152    11.0   11.0
 11 5678.537115 1.855E-29 7.138E-02.10060.456 3221.96120.750.003750          2 1 0          0 2 0  3  1  3        2  0  2      534233837294713152     7.0    5.0
 11 5678.574580 1.964E-27 5.609E-03.10000.434 1739.48370.74-.004970          1 0 1          0 1 0  3  1  2        3  1  3      534223837294713152     7.0    7.0
 11 5678.600586 6.134E-30 3.913E-02.10670.504 3151.63000.75-.002320          1 1 1          0 2 0  1  0  1        0  0  0      532230837294713152     3.0    1.0
 11 5678.617830 2.904E-25 6.397E+00.05180.265 2437.50190.47-.012300          0 1 1          0 0 0 13  6  7       12  6  6      464523838394713159    27.0   25.0
 11 5678.838072 4.977E-29 5.332E-03.05710.315 2690.59370.50-.006990          2 0 0          0 1 0  9  3  7        9  2  8      434233837294713152    19.0   19.0
 11 5678.990084 1.261E-27 9.220E-03.08430.391 2251.86250.71-.006410          0 0 2          0 1 0  5  3  2        5  4  1      534223837294713152    33.0   33.0
 11 5679.015887 2.251E-30 1.479E+01.02680.208 5310.23980.21-.016900          0 2 1          0 1 0 17  5 13       16  5 12      332230837294713152   105.0   99.0
 11 5679.039165 1.323E-28 4.756E-05.04300.265 1557.84440.700.003690          0 1 1          0 0 0 11  4  7       12  0 12      464233838365713152    23.0   25.0
 11 5679.177687 5.973E-30 5.169E-02.07350.281 3650.50900.66-.019850          2 0 0          0 1 0 12  4  8       11  5  7      432230837294713152    25.0   23.0
 11 5679.226295 1.770E-30 3.578E-05.05410.265 2612.79980.560.001660          0 4 0          0 0 0 11  4  7       12  7  6      362230838360713049    69.0   75.0
 11 5679.369876 1.213E-26 1.667E-02.09230.412 1908.01630.72-.010300          2 0 0          0 1 0  5  1  4        4  2  3      764323837294713159    33.0   27.0
