time,counts_ratio,humidity,temperature,pressure,n_1762
2025-08-06 16:44:03.402434+00:00,2.2584875,28.48980864109628,28.797130102291703,989.6486677057588,1.000255247641076
2025-08-06 16:44:15.805102+00:00,2.2584874,28.48366005728496,28.817732165101916,989.7093001843684,1.000255289735439
2025-08-06 16:44:28.501492+00:00,2.2584871,28.49010247653785,28.797130102291703,989.70520541908,1.000255439446597
2025-08-06 16:44:42.895816+00:00,2.2584873,28.56664729893107,28.781678558239943,989.6243959414372,1.0002553423382077
2025-08-06 16:44:54.055440+00:00,2.2584872,28.54352333566281,28.7713775303273,989.6970114799832,1.00025541477798
2025-08-06 16:45:07.416455+00:00,2.2584873,28.4377071891188,28.786829072632827,989.6082148867848,1.0002553354692643
2025-08-06 16:45:19.640068+00:00,2.2584869,28.52625415095273,28.761076503578806,989.761637445561,1.0002555736427277
2025-08-06 16:45:32.865066+00:00,2.2584878,28.573814368109588,28.735323941800743,989.6081140404174,1.0002551570768812
2025-08-06 16:45:45.027740+00:00,2.2584869,28.484835850013024,28.776528044138104,989.6728412370788,1.0002555377087012
2025-08-06 16:45:57.911772+00:00,2.2584875,28.54996197662005,28.750775477994463,989.6566592919684,1.000255289362533
